,沪深300,中证500,中证1000,创业板,中小100,中证100,上证50,中证全债
2016-03-23,3236.0924,6118.9664,8408.6385,2259.106,6887.846,3027.862,2175.2834,174.1897
2016-03-24,3181.8507,6018.4242,8279.6494,2219.77,6777.165,2978.636,2137.59,174.2487
2016-03-25,3197.8169,6077.4312,8343.2422,2216.086,6812.943,2994.73,2149.2039,174.2659
2016-03-28,3169.7283,6037.7782,8298.7781,2199.685,6750.737,2964.491,2123.0349,174.206
2016-03-29,3135.4098,5921.8672,8118.9963,2152.548,6638.835,2940.807,2106.8616,174.2176
2016-03-30,3216.2753,6137.5034,8438.6835,2248.783,6875.674,3006.682,2157.5295,174.2975
2016-03-31,3218.0879,6155.8138,8447.1793,2238.286,6864.801,3007.841,2156.541,174.3119
2016-04-01,3221.8948,6124.5278,8389.2866,2205.369,6799.114,3016.821,2167.7824,174.3101
2016-04-05,3264.4858,6286.5826,8635.6667,2279.52,6975.494,3039.165,2180.2624,174.4142
2016-04-06,3257.5276,6323.4342,8691.2299,2297.041,7012.322,3026.337,2168.0372,174.3352
2016-04-07,3209.2902,6228.9737,8549.5129,2248.684,6871.478,2986.464,2139.4042,174.2899
2016-04-08,3185.7258,6168.7419,8484.1743,2229.934,6830.381,2965.532,2123.8041,174.2168
2016-04-11,3230.0957,6304.3004,8677.4091,2283.143,6943.452,2999.93,2148.4394,174.2679
2016-04-12,3218.4497,6252.7729,8608.3738,2264.016,6893.314,2992.707,2143.8961,174.185
2016-04-13,3261.3831,6344.2255,8729.8406,2294.015,6985.258,3029.425,2171.315,174.0573
2016-04-14,3275.8321,6401.8545,8837.0181,2324.394,7040.493,3040.219,2178.8677,173.7466
2016-04-15,3272.2053,6384.3496,8841.0945,2309.676,7011.919,3040.504,2182.0667,173.6693
2016-04-18,3228.4531,6281.2024,8715.8501,2265.593,6878.179,3006.83,2158.2302,173.7774
2016-04-19,3238.3029,6308.229,8754.5044,2272.52,6894.248,3013.381,2163.607,173.7688
2016-04-20,3181.0264,6022.2126,8312.2012,2145.239,6620.659,2987.295,2154.8859,173.595
2016-04-21,3160.6033,5970.682,8198.5109,2110.162,6553.734,2975.614,2147.7184,173.3975
2016-04-22,3174.9012,6011.3201,8282.424,2136.924,6611.613,2989.125,2157.7235,173.2673
2016-04-25,3162.0331,5978.0772,8232.4778,2126.834,6595.642,2980.165,2148.2801,173.0861
2016-04-26,3179.1605,6046.7734,8343.4215,2155.697,6656.756,2990.666,2155.7914,172.8187
2016-04-27,3165.9156,6016.699,8323.4579,2146.611,6625.581,2977.447,2145.3804,172.8254
2016-04-28,3160.5809,5990.3285,8303.5569,2155.229,6611.787,2970.797,2142.0569,172.9665
2016-04-29,3156.7451,5985.594,8291.6985,2138.738,6616.827,2967.894,2135.5087,173.015
2016-05-03,3213.5397,6167.4537,8558.5784,2217.23,6812.147,3008.644,2158.2717,173.1947
2016-05-04,3209.4614,6169.7826,8565.1143,2211.018,6804.804,3000.806,2152.9337,173.2148
2016-05-05,3213.9199,6203.8166,8628.7405,2224.095,6825.509,3001.104,2152.8822,173.1917
2016-05-06,3130.3544,5961.489,8276.0331,2129.194,6563.617,2934.574,2107.0089,173.2119
2016-05-09,3065.6154,5743.6473,7918.1483,2053.597,6390.903,2885.611,2072.467,173.3124
2016-05-10,3069.1124,5738.8961,7898.6624,2054.222,6400.159,2888.836,2072.3818,173.515
2016-05-11,3082.8086,5723.4104,7823.9797,2034.925,6390.857,2900.421,2078.4126,173.5589
2016-05-12,3090.1372,5726.4555,7821.9121,2034.565,6426.766,2909.968,2084.8384,173.6627
2016-05-13,3074.9351,5714.3107,7806.9568,2025.223,6398.485,2896.575,2076.1879,173.7667
2016-05-16,3095.3085,5812.5423,7961.1464,2057.857,6512.528,2909.024,2082.6159,173.7765
2016-05-17,3086.0249,5790.3416,7961.502,2081.44,6505.023,2898.353,2075.4651,173.7384
2016-05-18,3068.0358,5631.1927,7711.9546,2020.475,6366.701,2895.232,2078.7593,173.649
2016-05-19,3062.5002,5666.7331,7767.3154,2037.403,6379.461,2887.28,2073.8041,173.5746
2016-05-20,3078.2183,5732.9018,7860.1279,2065.301,6433.558,2900.181,2083.1174,173.592
2016-05-23,3087.2225,5809.4761,7995.5813,2098.234,6484.898,2902.718,2082.4118,173.6321
2016-05-24,3063.5556,5743.1782,7913.6754,2075.509,6420.264,2882.19,2066.6428,173.6575
2016-05-25,3059.2259,5715.1834,7889.7299,2067.254,6403.622,2883.564,2071.9071,173.6703
2016-05-26,3064.2111,5744.3876,7929.4676,2086.007,6426.308,2887.665,2076.1366,173.6763
2016-05-27,3062.4993,5739.5897,7912.8637,2069.885,6420.716,2885.857,2074.9195,173.6965
2016-05-30,3066.7095,5711.3152,7867.5968,2058.518,6383.635,2899.807,2092.1606,173.7268
2016-05-31,3169.5598,5947.3224,8197.5567,2159.8,6653.514,2985.65,2155.6557,173.6976
2016-06-01,3160.547,5973.7799,8270.5166,2168.82,6693.934,2970.374,2138.9632,173.7188
2016-06-02,3167.0997,6013.8942,8369.432,2188.558,6734.026,2971.164,2137.6519,173.6821
2016-06-03,3189.3255,6032.603,8391.7632,2204.974,6802.302,2993.094,2152.6368,173.6675
2016-06-06,3178.7883,6051.8595,8422.4718,2199.301,6839.812,2977.15,2136.3228,173.76
2016-06-07,3177.0536,6045.3571,8434.6689,2196.727,6820.265,2977.591,2139.069,173.8055
2016-06-08,3163.9864,6023.8776,8431.8915,2186.544,6809.42,2967.106,2132.963,173.8281
2016-06-13,3066.3413,5746.4438,8000.8185,2054.707,6495.613,2894.32,2084.3001,173.9294
2016-06-14,3075.9834,5762.7612,8038.589,2058.314,6518.603,2905.83,2095.0228,174.0588
2016-06-15,3116.3682,5952.846,8340.5394,2128.799,6710.72,2929.33,2106.6312,174.1187
2016-06-16,3094.6748,5930.5454,8358.0342,2101.416,6671.655,2911.339,2094.8146,174.2423
2016-06-17,3110.3572,5964.2724,8414.5075,2122.89,6720.074,2926.458,2102.2006,174.2968
2016-06-20,3112.6744,5985.5691,8457.9315,2119.63,6752.483,2929.834,2104.2202,174.3786
2016-06-21,3106.3175,5916.8032,8350.7618,2092.001,6698.009,2925.89,2104.5582,174.3828
2016-06-22,3133.9611,6008.8857,8513.5431,2144.818,6801.208,2945.608,2115.7685,174.4541
2016-06-23,3117.3168,5978.1737,8495.78,2137.485,6759.77,2929.05,2105.5324,174.5004
2016-06-24,3077.1554,5903.6202,8428.8227,2127.364,6658.703,2891.501,2076.2999,174.6104
2016-06-27,3120.5443,6044.2191,8646.161,2191.806,6816.662,2923.529,2095.893,174.9501
2016-06-28,3136.4013,6107.5105,8730.197,2216.71,6895.451,2934.804,2102.0531,175.0164
2016-06-29,3151.3898,6120.2021,8745.815,2209.788,6886.861,2954.68,2122.9696,174.9394
2016-06-30,3153.921,6123.4939,8741.0992,2227.79,6892.73,2959.804,2122.633,174.946
2016-07-01,3154.2003,6111.5385,8710.5174,2211.177,6875.682,2963.829,2127.0939,175.0839
2016-07-04,3204.6962,6231.8811,8874.0708,2248.712,6977.875,3002.361,2163.2922,175.2364
2016-07-05,3207.3827,6269.5046,8914.8403,2246.024,6971.673,2997.972,2168.8551,175.2211
2016-07-06,3216.8035,6297.3969,8947.1372,2241.56,6985.093,3003.393,2167.101,175.2604
2016-07-07,3209.9542,6319.7926,8954.2756,2233.922,6993.505,2994.475,2166.8843,175.3817
2016-07-08,3192.2804,6299.8533,8939.2585,2239.002,6987.699,2974.103,2148.7606,175.5528
2016-07-11,3203.3298,6312.4988,8874.9964,2218.588,6940.179,2985.539,2155.716,175.6651
2016-07-12,3273.1823,6395.1448,8943.0645,2247.354,7026.548,3049.267,2200.3482,175.6835
2016-07-13,3282.8681,6446.5634,9023.2366,2285.369,7095.748,3048.234,2197.7879,175.6728
2016-07-14,3276.7637,6455.5827,9042.763,2293.079,7102.785,3040.386,2195.2265,175.6815
2016-07-15,3276.2775,6441.0159,8982.8857,2263.784,7093.012,3039.903,2192.3939,175.7411
2016-07-18,3262.0222,6412.0731,8937.8551,2249.871,7047.412,3028.392,2187.9829,175.8143
2016-07-19,3248.2341,6431.9383,8996.8328,2273.719,7063.662,3008.244,2175.3972,175.9014
2016-07-20,3237.6051,6417.9223,8997.8904,2268.535,7041.783,2998.224,2167.1205,176.0407
2016-07-21,3252.5227,6442.7093,9007.5537,2265.128,7053.891,3011.725,2177.7781,176.2926
2016-07-22,3225.1621,6390.9254,8931.9659,2249.999,7002.719,2984.06,2157.2315,176.3758
2016-07-25,3230.885,6408.7831,8925.3406,2245.885,7014.428,2985.963,2159.5537,176.3973
2016-07-26,3269.5882,6494.4743,9035.557,2279.55,7086.976,3020.089,2182.505,176.4095
2016-07-27,3218.243,6229.2885,8602.9204,2155.386,6783.557,2995.513,2173.9725,176.4471
2016-07-28,3221.1365,6243.2883,8571.5646,2139.744,6772.807,2995.058,2163.8087,176.5683
2016-07-29,3203.9304,6202.8923,8501.0902,2122.412,6736.08,2982.378,2155.2387,176.6561
2016-08-01,3176.8091,6109.2782,8363.6101,2099.179,6647.639,2967.605,2147.5582,176.767
2016-08-02,3189.0529,6168.5088,8445.78,2113.214,6685.292,2971.922,2148.4547,176.826
2016-08-03,3193.5073,6198.3885,8482.1982,2108.314,6707.77,2972.796,2145.7877,176.9138
2016-08-04,3201.2888,6238.2309,8553.0058,2129.652,6759.158,2977.778,2143.8436,176.9773
2016-08-05,3205.1101,6203.2872,8505.3638,2109.055,6729.824,2987.974,2148.6819,177.0727
2016-08-08,3234.1833,6290.7562,8607.3981,2130.594,6823.498,3009.724,2159.6726,177.2386
2016-08-09,3256.9813,6341.5497,8699.3882,2154.505,6884.046,3029.144,2175.345,177.3923
2016-08-10,3243.3409,6318.2681,8671.7783,2137.001,6843.024,3015.373,2170.1028,177.6003
2016-08-11,3233.3604,6226.3129,8531.6919,2103.395,6754.641,3018.804,2177.0644,177.7167
2016-08-12,3294.2337,6299.0915,8615.0533,2123.841,6829.867,3083.372,2222.4884,177.8145
2016-08-15,3393.4239,6442.5272,8807.832,2193.211,6995.678,3177.344,2287.6559,178.1072
2016-08-16,3378.2451,6468.8946,8877.0657,2201.096,7008.886,3156.212,2257.6988,178.1783
2016-08-17,3373.0476,6488.3648,8911.7475,2208.195,7032.515,3146.149,2253.7364,178.0476
2016-08-18,3364.4851,6490.408,8908.3247,2201.594,7015.538,3132.46,2244.7198,178.0376
2016-08-19,3365.0197,6499.5548,8923.3628,2204.556,7021.191,3132.039,2249.3415,177.9866
2016-08-22,3336.7949,6420.3544,8810.8425,2167.4,6938.088,3110.606,2237.1276,177.9863
2016-08-23,3341.8298,6428.6978,8820.2101,2174.158,6953.105,3115.902,2241.9516,178.0007
2016-08-24,3329.8631,6435.0586,8850.511,2192.17,6969.064,3101.324,2232.2134,177.8611
2016-08-25,3308.9721,6382.5704,8784.5844,2180.66,6925.737,3084.393,2222.1523,177.8769
2016-08-26,3307.0902,6410.7335,8814.4644,2189.749,6942.077,3079.513,2219.3076,177.8777
2016-08-29,3307.7812,6427.5291,8836.9934,2193.2,6961.593,3075.043,2214.2593,177.9522
2016-08-30,3311.9872,6425.7543,8838.4637,2195.531,6966.576,3083.546,2224.0621,177.8754
2016-08-31,3327.7938,6434.2103,8838.3802,2191.758,6961.141,3104.514,2232.7117,177.8453
2016-09-01,3301.5767,6381.4755,8770.7509,2181.326,6912.747,3079.92,2220.4031,177.8523
2016-09-02,3314.1142,6356.9538,8724.9417,2170.857,6872.163,3096.004,2229.893,177.9186
2016-09-05,3319.6803,6391.7923,8761.9617,2182.694,6884.966,3098.946,2228.7184,177.9175
2016-09-06,3342.6259,6492.9722,8906.8682,2222.837,7005.393,3111.02,2232.4508,177.8997
2016-09-07,3340.8172,6494.3159,8897.7972,2212.053,6986.073,3110.884,2236.5455,177.8803
2016-09-08,3339.564,6517.9835,8938.4306,2223.468,6988.116,3109.644,2236.6259,177.9247
2016-09-09,3318.044,6471.053,8872.3135,2202.967,6935.741,3093.338,2229.3097,177.9919
2016-09-12,3262.6043,6291.6364,8587.3986,2145.563,6731.843,3052.272,2199.9764,177.9655
2016-09-13,3260.333,6320.0315,8656.6797,2145.868,6774.01,3044.325,2193.1932,178.0167
2016-09-14,3238.7299,6278.158,8618.1493,2144.557,6726.92,3021.965,2176.523,178.0891
2016-09-19,3263.1242,6344.181,8716.4859,2165.213,6783.6,3043.704,2189.4611,178.2189
2016-09-20,3257.4034,6342.0328,8712.2831,2158.432,6778.18,3036.656,2184.2066,178.2875
2016-09-21,3266.6363,6343.7541,8731.9994,2162.131,6797.078,3044.236,2187.1542,178.3034
2016-09-22,3291.1211,6385.6353,8770.0946,2168.422,6829.12,3072.498,2200.6981,178.3822
2016-09-23,3275.6665,6370.5834,8729.6107,2156.51,6822.026,3057.901,2196.2903,178.4914
2016-09-26,3220.2838,6241.5157,8544.1762,2122.9,6667.08,3012.705,2167.264,178.6553
2016-09-27,3240.7546,6286.9093,8604.0991,2140.803,6709.876,3029.251,2176.4476,178.695
2016-09-28,3230.8904,6281.2838,8592.1261,2139.628,6704.23,3021.074,2166.7226,178.7019
2016-09-29,3244.3874,6298.7911,8618.606,2146.184,6749.419,3034.547,2175.3696,178.7443
2016-09-30,3253.2848,6328.0856,8661.019,2149.901,6783.591,3042.62,2177.3524,178.7931
2016-10-10,3293.8689,6447.6934,8842.818,2208.469,6910.221,3074.783,2202.8725,179.193
2016-10-11,3306.5573,6486.4254,8903.459,2210.861,6946.771,3085.492,2209.2276,179.2775
2016-10-12,3300.0099,6482.7379,8915.4406,2209.685,6947.61,3077.951,2200.9969,179.255
2016-10-13,3302.6455,6484.831,8929.511,2208.567,6952.04,3080.14,2202.1167,179.29
2016-10-14,3305.8481,6469.4915,8913.6951,2194.227,6931.369,3087.716,2209.8145,179.4169
2016-10-17,3277.8787,6413.1487,8832.0944,2167.862,6858.675,3061.797,2192.8845,179.5359
2016-10-18,3321.3324,6509.2821,8966.6907,2198.141,6958.971,3101.292,2222.7832,179.5783
2016-10-19,3316.2407,6495.2574,8954.2026,2184.91,6930.134,3097.489,2221.5341,179.6627
2016-10-20,3318.6044,6498.2375,8995.4099,2193.255,6973.232,3099.638,2223.4242,179.8703
2016-10-21,3327.74,6475.2807,8943.0111,2180.996,6948.867,3116.214,2240.7496,179.9529
2016-10-24,3367.5778,6539.4661,9000.7027,2200.803,7004.894,3153.737,2270.9504,179.9714
2016-10-25,3367.4547,6563.3539,9039.4803,2200.207,7019.311,3151.264,2266.1718,179.9093
2016-10-26,3354.8003,6530.3898,9000.7596,2184.493,6983.41,3139.568,2257.1164,179.7437
2016-10-27,3345.695,6517.3594,8997.0159,2182.477,6973.344,3127.514,2250.2589,179.7025
2016-10-28,3340.1262,6455.8349,8914.6166,2165.433,6911.974,3129.434,2253.8017,179.7716
2016-10-31,3336.2778,6452.2058,8910.5081,2159.76,6900.73,3125.581,2250.4693,179.7315
2016-11-01,3359.0515,6507.95,9006.7893,2176.447,6953.887,3146.288,2263.4785,179.6587
2016-11-02,3333.3524,6455.1295,8946.7436,2146.399,6894.832,3118.021,2244.7436,179.693
2016-11-03,3365.085,6483.7322,9004.8546,2153.185,6926.244,3149.395,2273.6329,179.729
2016-11-04,3354.1749,6462.5928,8979.9261,2145.229,6895.157,3143.562,2271.9263,179.7371
2016-11-07,3356.5916,6468.8171,8975.566,2130.301,6882.825,3147.01,2276.9543,179.7382
2016-11-08,3371.1177,6503.1781,9030.7309,2150.303,6928.478,3158.236,2282.4184,179.6619
2016-11-09,3353.0547,6453.5718,8967.5963,2123.845,6851.996,3144.101,2263.9243,179.6327
2016-11-10,3390.6119,6536.9651,9083.8442,2143.321,6924.449,3177.338,2289.4491,179.5449
2016-11-11,3417.2211,6583.8864,9121.5092,2147.107,6941.25,3201.37,2308.4288,179.4086
2016-11-14,3430.2482,6615.0071,9152.1653,2161.686,6947.363,3210.914,2317.7726,179.2859
2016-11-15,3429.8697,6640.4616,9197.8606,2179.3,6970.823,3209.402,2310.901,179.0521
2016-11-16,3429.5921,6644.1878,9211.9488,2182.467,6991.644,3207.043,2309.9426,178.9013
2016-11-17,3436.535,6636.469,9174.4386,2163.041,6966.583,3216.291,2316.7211,178.7007
2016-11-18,3417.4554,6602.3265,9146.2138,2157.96,6928.973,3202.082,2307.2741,178.5181
2016-11-21,3441.1106,6611.5399,9167.4921,2152.602,6929.676,3231.867,2334.6776,178.5545
2016-11-22,3468.3637,6661.246,9244.2118,2177.651,6961.128,3257.58,2353.0023,178.5998
2016-11-23,3474.7289,6631.1733,9180.011,2165.707,6937.364,3272.658,2360.3355,178.6571
2016-11-24,3488.7402,6623.0489,9116.5664,2146.627,6891.438,3288.062,2368.7336,178.7283
2016-11-25,3521.2984,6652.8177,9134.8153,2167.528,6921.688,3323.554,2393.9464,178.6983
2016-11-28,3535.0807,6670.8035,9133.9097,2166.045,6934.941,3337.028,2403.1352,178.7419
2016-11-29,3564.0404,6620.7949,9031.2898,2160.346,6922.469,3378.843,2441.5786,178.6287
2016-11-30,3538.001,6585.5776,9014.913,2183.049,6902.103,3351.872,2419.4136,178.2907
2016-12-01,3565.036,6624.4657,9055.9856,2181.929,6931.15,3378.74,2431.3063,178.0235
2016-12-02,3528.9547,6520.9745,8900.4144,2143.452,6858.434,3348.149,2416.5077,177.7082
2016-12-05,3469.4073,6486.0173,8851.5163,2143.878,6832.557,3281.009,2375.2578,177.6553
2016-12-06,3459.1533,6490.8897,8871.7288,2122.259,6855.364,3272.834,2368.6823,177.2563
2016-12-07,3475.7473,6558.0247,8969.1357,2134.987,6890.185,3281.884,2376.9191,176.9444
2016-12-08,3470.1426,6527.4338,8914.5121,2114.711,6877.193,3280.768,2379.0013,177.0175
2016-12-09,3493.7004,6513.9155,8881.3429,2099.888,6831.713,3317.53,2411.3144,177.0334
2016-12-12,3409.1794,6249.0784,8397.4837,1984.395,6526.363,3260.961,2387.1588,176.795
2016-12-13,3405.0355,6278.1793,8433.5874,1985.043,6550.168,3248.188,2372.9307,176.3165
2016-12-14,3378.9453,6239.4989,8378.0562,1963.08,6493.113,3224.994,2360.3788,175.9247
2016-12-15,3340.4338,6280.3981,8467.7081,1975.854,6503.861,3169.861,2309.8159,174.6415
2016-12-16,3346.0305,6318.5239,8559.9905,1998.113,6543.184,3168.808,2302.3152,174.4493
2016-12-19,3328.9827,6320.7324,8551.3258,1980.4102,6514.0973,3148.1773,2291.3842,174.0716
2016-12-20,3309.0641,6300.6383,8546.1909,1982.2972,6496.5668,3127.3029,2279.6828,173.6239
2016-12-21,3338.536,6347.6058,8609.4052,1991.6964,6544.3529,3151.7171,2297.3706,173.8559
2016-12-22,3335.672,6341.7879,8607.9453,1986.2744,6543.9373,3146.5824,2292.0412,174.2874
2016-12-23,3307.5991,6281.9966,8509.361,1964.5412,6497.7097,3123.1987,2278.4779,174.6612
2016-12-26,3322.4006,6294.7546,8547.0972,1974.0101,6521.2635,3142.3928,2294.7094,174.9096
2016-12-27,3316.3852,6288.8594,8555.9901,1968.6195,6510.4341,3137.0175,2286.9617,174.9586
2016-12-28,3301.8887,6270.2395,8521.3751,1957.1545,6492.3716,3122.9284,2277.1759,174.9664
2016-12-29,3297.7648,6252.6076,8488.2972,1959.2396,6470.3747,3119.4595,2275.1064,175.2018
2016-12-30,3310.0808,6263.6256,8490.8611,1962.0587,6472.2324,3134.446,2286.8984,175.5946
2017-01-03,3342.2272,6320.7626,8565.1363,1963.255,6510.9047,3166.4028,2307.8917,175.6287
2017-01-04,3368.3117,6394.6694,8669.9492,1991.5652,6600.1998,3188.3142,2322.2059,175.5388
2017-01-05,3367.7892,6399.2841,8670.7612,1983.9713,6587.1309,3187.4995,2322.6843,175.4094
2017-01-06,3347.6665,6371.6168,8609.8985,1965.03,6520.0449,3169.1304,2308.9363,175.5081
2017-01-09,3363.9014,6415.4176,8653.8468,1961.6191,6546.6092,3181.0021,2318.3365,175.6175
2017-01-10,3358.2716,6393.9283,8609.5533,1951.6773,6531.1023,3175.1634,2312.5985,175.8094
2017-01-11,3334.4954,6331.9638,8519.845,1937.5466,6481.3056,3158.7204,2300.4749,175.7809
2017-01-12,3317.6241,6272.851,8443.2609,1930.1447,6415.3664,3149.7196,2295.4033,175.8369
2017-01-13,3319.9122,6194.6575,8286.2411,1899.9428,6324.5081,3164.2729,2308.0552,175.8986
2017-01-16,3319.4455,6031.2414,7931.9554,1830.8477,6146.8458,3184.4771,2337.3944,175.927
2017-01-17,3326.3563,6082.0657,8028.6514,1867.8683,6215.1655,3184.6093,2329.595,175.6455
2017-01-18,3339.3653,6068.593,7989.1406,1845.7875,6206.2604,3203.436,2342.7751,175.5548
2017-01-19,3329.2891,6043.675,7955.3917,1844.14,6186.3702,3192.4653,2334.9572,175.4603
2017-01-20,3354.8891,6121.9983,8087.7723,1880.7483,6265.4877,3213.6951,2347.1829,175.5087
2017-01-23,3364.0808,6172.1671,8169.1089,1887.3245,6296.3461,3217.3443,2347.1047,175.6108
2017-01-24,3364.4509,6165.2642,8123.5863,1861.2158,6275.0827,3221.6078,2352.4242,175.6225
2017-01-25,3375.9042,6179.5681,8150.5957,1870.7028,6300.3088,3231.4576,2358.6974,175.2896
2017-01-26,3387.9606,6223.7061,8205.8706,1886.232,6341.3769,3241.1462,2364.0244,175.204
2017-02-03,3364.4923,6207.0921,8182.2785,1876.7607,6335.5619,3212.4018,2339.9894,175.0574
2017-02-06,3373.2051,6259.2471,8280.0082,1900.4472,6381.6101,3215.3981,2343.9673,174.6539
2017-02-07,3365.6849,6255.927,8282.3749,1889.1337,6362.213,3206.1274,2337.5346,174.2813
2017-02-08,3383.2878,6291.5977,8342.4339,1903.6279,6414.7544,3222.0648,2346.4263,174.1131
2017-02-09,3396.2924,6331.1771,8410.2611,1914.0823,6445.2251,3235.548,2354.9009,174.164
2017-02-10,3413.4868,6337.1081,8380.7863,1904.6849,6442.2771,3253.2151,2368.1834,174.1974
2017-02-13,3436.275,6369.6526,8432.9571,1913.6805,6499.6912,3276.4116,2379.3057,174.2318
2017-02-14,3435.8042,6374.8852,8423.8355,1909.3954,6504.9896,3272.4648,2373.5138,174.228
2017-02-15,3421.7131,6311.6959,8344.0744,1892.357,6449.0503,3268.0494,2372.192,174.1829
2017-02-16,3440.9331,6359.3361,8397.5621,1897.6297,6499.0461,3283.5928,2376.7626,174.2698
2017-02-17,3421.4419,6307.1627,8324.4171,1882.8685,6465.4489,3264.7079,2362.7086,174.466
2017-02-20,3471.3926,6385.0625,8397.2435,1894.9616,6546.2475,3312.2167,2394.1201,174.6685
2017-02-21,3482.823,6434.4383,8479.6076,1921.0773,6596.7639,3317.2291,2396.8843,174.6634
2017-02-22,3489.7567,6474.225,8510.3052,1919.9732,6628.9198,3322.1473,2398.1922,174.643
2017-02-23,3473.3236,6473.993,8512.7047,1925.9512,6627.8708,3304.9194,2387.4172,174.7725
2017-02-24,3473.8517,6476.1655,8543.4486,1938.4445,6635.2693,3304.3674,2389.8774,174.8278
2017-02-27,3446.2228,6424.2549,8476.9064,1926.7715,6600.1646,3276.017,2370.5594,174.9161
2017-02-28,3452.8103,6450.9701,8508.0859,1927.1597,6625.6034,3278.3104,2370.707,174.8964
2017-03-01,3458.4376,6467.6385,8526.4715,1931.9682,6640.5795,3282.6416,2371.9252,174.8273
2017-03-02,3435.0963,6434.6262,8471.44,1920.4049,6623.8137,3258.9301,2354.9134,174.709
2017-03-03,3427.8628,6452.839,8505.4516,1928.289,6679.2774,3248.5652,2347.1456,174.7322
2017-03-06,3446.484,6517.3235,8608.1538,1962.7697,6752.4064,3259.6436,2349.8889,174.722
2017-03-07,3453.9565,6523.1868,8624.4654,1977.8531,6761.6292,3268.5095,2356.2933,174.7054
2017-03-08,3448.7313,6497.0878,8589.8697,1964.6284,6720.3671,3268.8708,2358.074,174.6005
2017-03-09,3426.9438,6439.3822,8535.5563,1953.9425,6676.2713,3249.627,2346.5527,174.4811
2017-03-10,3427.8916,6447.9165,8537.7803,1950.0077,6718.1077,3249.4352,2339.2339,174.4113
2017-03-13,3458.098,6507.8964,8598.5181,1970.8788,6808.1712,3270.6639,2354.8904,174.4531
2017-03-14,3456.6934,6493.4846,8581.7132,1958.023,6791.6655,3273.6999,2354.8998,174.5429
2017-03-15,3463.6436,6486.0616,8574.0297,1957.8199,6786.8153,3282.388,2357.3071,174.5643
2017-03-16,3481.5066,6543.3407,8664.9807,1966.7266,6839.9355,3296.5103,2369.194,174.8353
2017-03-17,3445.8051,6483.2463,8603.8652,1949.661,6759.7966,3264.4914,2346.9602,174.8533
